Timestamp,SoC,SoH,Battery_Voltage,Battery_Current,Battery_Temperature,Charge_Cycles,Motor_Temperature,Motor_Vibration,Motor_Torque,Motor_RPM,Power_Consumption,Brake_Pad_Wear,Brake_Pressure,Reg_Brake_Efficiency,Tire_Pressure,Tire_Temperature,Suspension_Load,Ambient_Temperature,Ambient_Humidity,Load_Weight,Driving_Speed,Distance_Traveled,Idle_Time,Route_Roughness,RUL,Failure_Probability,Maintenance_Type,TTF,Component_Health_Score,battery_temperature,voltage,current,state_of_charge,avg_current,state_of_health,mileage_km,age_months,charge_cycles,battery_replacement_cost
2022-01-17 14:45:00,0.9448575863296652,0.9724699103436094,381.10499520803,-10.047663002701228,47.4602635201076,112.17204549741976,59.008785167446526,0.4724783940144344,103.29746578923516,1843.032784470784,60.630917344796046,0.1634114111687807,34.74552343518997,0.5041539289528529,32.66776203265249,30.92813665414544,431.8563312608163,17.560080179390713,44.66770195959843,827.0761807130166,49.8984240128981,1.5564225425130962,0.3021047878502374,0.7788021931144928,251.20457106518424,0,0,160.3902184629462,0.885032261375171,27.0,345.21,68.39,36.3,38.59,33.68,197740.62,41,2244,15082.81
2023-12-10 06:15:00,0.842560288849672,0.923385056321808,369.29032499754857,-25.544417322750025,53.4311194440531,173.4072102624186,47.521796895906434,0.2755554013525438,165.276972571212,4442.712239363736,20.795364524451,0.279840305481393,70.05918266048288,0.8229958388717797,32.11143983725211,53.70328033281586,169.29976629709697,20.191164710842067,43.99444412742776,826.120754495764,49.34076839471089,6.098372139607418,0.0763423712335453,0.1074680264701813,219.06830468064047,0,1,173.88287210887705,0.8135290904659513,26.41,354.0,53.8,62.15,30.71,41.49,67589.64,4,2165,13784.36
2020-07-29 13:15:00,0.977632901910531,0.9230420405756212,379.8667070579913,-33.883630299492,33.7418242489142,174.02572612278206,51.093016177314254,0.2841327620691448,142.41944221145542,1630.9307601574972,27.386615461384444,0.7521532622647632,43.71929518698739,0.5082081674032112,34.87293765137164,51.19191637585735,498.1109747787444,19.378553425375053,42.9795532120532,678.4393899075028,56.419206212459706,85.11012590902622,0.3494259534283623,0.1270875151232035,263.56855058625416,0,1,198.8389610314543,0.8963473040101946,17.85,301.84,146.47,25.8,51.45,52.1,48805.95,28,1905,13327.51
2020-06-30 23:45:00,0.9679027822526644,0.9702460927372636,388.1923899351325,-29.472719210054443,49.65234348991011,147.21570385073306,41.35646488291096,1.26059445959015,332.3818759153275,1589.7081400256411,21.490404783093016,0.2098790131144047,41.509470137830576,0.5611193788629261,33.44527907149001,34.9850227893802,195.17400154382875,-1.7751415276238962,49.542500683895085,1744.7852571500086,54.842302815056456,0.3318712438710591,0.0263099610136274,0.1667238421229786,237.13807200375635,1,0,187.7819010558087,0.7570565301817543,18.29,343.7,105.85,82.15,63.48,48.56,128239.15,83,2084,14373.71
2020-08-10 00:15:00,0.9889474142391916,0.953986369521472,380.2637908929901,-49.94097490290859,31.665241563855645,575.204093697141,53.427559456131945,0.4225112780447666,191.73844215686444,1675.247780800121,21.99541790807312,0.1928623165706817,85.46226122316627,0.8173482877595465,34.589144869619844,26.7278959413145,151.001088522774,24.35861848645094,41.50103244293216,764.4080824084672,106.6977399123162,2.246524908271618,5.35086310620854,0.2424570854725941,202.5176252770545,0,1,8.704104335476192,0.7026433067567691,33.29,381.96,10.0,75.3,38.16,53.84,162153.93,32,1992,13650.14
2024-02-11 22:45:00,0.9838967644707683,0.9085490521126748,221.1767094770775,-16.12802044702655,29.16846327131252,156.52897576993303,47.20138458537255,0.4454045528646769,187.01835258434252,1556.1404346500938,65.08276186953114,0.1706431039154215,44.92744668097026,0.9383290592292064,32.753626285487094,28.82149104224699,121.264807946124,23.66635494389335,30.69017626915912,553.3765249041722,52.51178408372523,7.975990681528239,0.6947329928112033,0.7207363094425807,38.57148712445257,0,0,161.70982691854772,0.9037680660974692,34.04,360.56,124.79,15.01,45.35,68.87,44046.01,110,1618,11816.97
2020-04-12 02:15:00,0.8143688340648808,0.975260210231287,368.679560713693,-13.467943431522102,29.97037187682863,124.70790115520268,80.46158237283042,1.7656098439193006,385.8313826883864,1586.6995704641008,21.94309458728808,0.7019329145560989,48.825013452565685,0.53804067345258,32.72563168673681,30.3706489961338,107.31715000382738,12.746350090480536,39.43157538994207,530.4658335600868,55.55732959736754,6.75852807336658,5.248532754250171,0.8404624195158585,240.93504427207992,1,2,29.270858116463387,0.9365217414195904,24.55,356.16,117.96,25.94,21.0,54.66,123602.38,20,1905,13598.71
2024-06-25 10:30:00,0.8874101817303225,0.957832573741876,352.4223358498248,-176.49310639670205,26.4821494089639,654.9027880468312,40.86581684596244,0.2573584622557579,104.94931357494742,1841.456141594118,22.084351470110697,0.2977220023570294,44.17121280326578,0.8481505074865234,30.5525190177824,28.948371380680765,101.39787939518942,-3.6597170147732383,81.17029028806155,618.6801609874299,54.49190118568288,3.215865362652257,0.5360869088471509,0.2897871971594993,34.95999707956513,0,0,199.49335853695305,0.8621798640449799,16.45,324.54,103.28,87.23,45.93,37.85,154754.7,65,2147,14704.16
2024-08-12 23:15:00,0.8057900554382814,0.9154708811153456,243.82360575841744,-44.643116249831074,26.677923171896893,115.20939478371496,41.49350262206862,1.4076429250871008,165.6586160615156,1509.6289270437485,20.18480862536545,0.1406544559573629,89.89341376053767,0.4754073008394971,32.77715984929835,31.40080426280402,195.8956334131008,11.91427253934956,40.14070436301524,593.2601473493586,57.73605596156607,4.437809104132344,0.6092995727181408,0.275303179710499,290.2922157318593,0,0,21.937854450253923,0.7857098789686432,34.81,365.21,190.82,82.06,134.03,34.34,126757.58,105,2373,14678.87
2024-12-16 15:00:00,0.8539003956928161,0.9887970759627542,350.74446125042215,-17.40005025809002,34.724616443413595,174.39341372479197,47.39796758586717,1.2110845567453494,147.6596851978614,1612.5434082122945,23.04299378558722,0.1344723928818245,41.81403111264655,0.8365727540956982,31.11763612290516,34.38771430902368,109.20497471754494,16.875048234680605,39.89086250092216,767.9734492303189,90.72003257557256,6.3808801641894055,0.9619350557319232,0.203531309815898,275.37078747883606,0,0,159.49716451960995,0.9469162183943984,16.16,374.91,50.0,65.13,55.79,57.48,35338.36,111,1859,12893.33
2021-08-04 16:45:00,0.9400157496237828,0.9322485776805064,213.82028853156527,-47.10498565020241,26.91376570401088,133.41030779750088,49.09909724033831,0.4319134831615144,165.17569755925547,1923.434363459348,20.292262895140954,0.2894749851828225,47.62069119404044,0.8014389860977567,32.95360784627519,25.75911068015333,145.203155475799,-1.9364660414179884,33.25658568556051,953.6663458052188,116.07676521051792,7.782173607910535,5.811936896582557,0.2378151773453492,242.60454494142743,0,2,195.22706326848572,0.0708611669787792,33.89,322.67,154.6,89.2,56.98,41.22,70692.78,89,2138,14189.87
2024-09-06 20:30:00,0.9167837693083676,0.5004089140987565,374.4657801741688,-24.653232849469426,29.33010761426309,162.97867607337332,47.71604252682029,0.4818271139356488,102.19002870369704,1690.1506253503374,64.2123139848036,0.2572636821778358,30.53342686012462,0.4709425425679222,33.72653843489961,28.953836189576723,426.52981242736143,15.93817719779635,31.13176323219165,850.0277749551192,54.52132387936952,6.19761306309616,0.4571331767972011,0.2103377602444246,211.1371804098989,0,0,121.74851712627364,0.9723378255872056,31.05,331.85,126.27,43.95,134.23,68.54,136612.23,37,1650,13319.77
2020-07-04 15:45:00,0.8838004478473015,0.9973501009719984,371.6506225366269,-21.18441776926976,26.89896718915154,178.36600539415542,46.30703672066277,0.4702601789437017,367.468418697504,1576.224968744288,24.909412833926435,0.266877341431764,39.32818434518593,0.9087115333535656,34.0164326237309,25.752301736757804,410.2143298576701,15.125146195525671,31.45384238861553,519.187419928549,58.648929138255525,85.88459151374954,0.1831147173496498,0.8500225975911317,221.54669883868544,0,2,141.3130054170348,0.7040618976270729,29.27,331.38,160.4,67.33,105.02,96.78,87951.58,76,1164,11197.35
2024-09-13 03:00:00,0.9702838848141776,0.9600671222205054,395.8841016953372,-149.77985130624967,49.29482614659281,187.48521290940784,81.52035915309278,0.2555451556884842,148.43665148224068,1511.043924537906,21.89993356953442,0.2640488397219244,40.16334194001665,0.5783374383696214,20.685710558835588,28.70276486687349,110.26420126368508,12.808736193359968,43.78818938899919,849.3260867673305,49.59451224580582,2.140439455590025,0.5628850976579607,0.2499791048645399,24.59004352820046,0,1,9.90129576640485,0.217029943355716,25.27,394.8,41.82,21.13,129.91,69.87,185548.77,104,1716,13107.38
2024-09-12 20:45:00,0.979965128105706,0.979261919703347,358.0322444458451,-35.76386655321375,33.77952578160823,124.44235235791508,44.32007110272311,0.4173479595573603,121.48740814990956,1561.0648055022405,27.39023220739268,0.1902669662109341,36.94093584954133,0.93041650652015,30.03243717715701,29.995206388905228,198.57190070870217,15.89372639188115,91.30355063769832,881.9463394753996,58.59355718303086,2.138104850953427,0.5676797531334197,0.2488120061155891,200.4271934062332,0,0,136.91407132949658,0.8755720237331206,19.64,409.98,123.06,15.76,46.34,30.84,160748.21,45,2412,14238.92
2022-03-17 20:15:00,0.9216034445462666,0.9140669338073948,375.97483960861456,-18.313511455379,29.969006219521305,128.58622762285444,59.80760108060294,0.2115933738053681,385.0046388511686,1993.2974586563616,20.000066663922617,0.1920662332787228,49.25537930683672,0.8871221537653545,33.82177497932068,32.63251320375342,181.0816916642604,-5.293439928523382,34.12657138416388,969.12588273409,56.60971617394625,5.793850872951108,0.4109824723654548,0.1687528934571459,275.6755860821496,0,0,135.5295625225658,0.8605234324840269,21.64,362.02,52.69,6.91,135.11,74.48,110140.11,94,1506,12139.68
2024-05-28 09:30:00,0.9684243575969876,0.5408762752011488,375.7433969949471,-15.156813585868434,28.665469056589853,122.58261659224894,42.69486749795813,0.3383069426974743,327.2917662356206,1638.9346489907643,24.384707625267342,0.1770442356543085,83.59686757696623,0.8592606567918213,33.589799469880454,30.285380062924325,150.5125056668191,10.508927405280671,45.11284453790213,805.6012465997649,55.132873361522165,1.839504954193637,0.0693282619796898,0.9103658966253672,202.5784198184792,0,0,156.63240573969938,0.9166984481485432,16.13,312.76,29.66,83.98,144.34,93.25,146286.46,61,1032,11513.88
2020-09-28 14:00:00,0.9692000286941138,0.9206950603495796,373.28326685039167,-16.730688824986252,32.41090815253032,190.32507068384723,48.21785103844206,0.4400158804570293,112.91193537629717,1541.6804853412812,20.663286482133923,0.7056602266469475,70.2494595041996,0.9374427995097644,32.69867525040748,49.0994790794972,180.18394112840065,22.71789537986772,30.85818571312829,751.3210538411216,55.29857149426621,5.474131372085292,0.5169155916025013,0.7061868788471122,290.93804125736165,0,0,28.05385178930849,0.8734941273245436,18.1,405.62,164.51,52.23,124.51,53.03,67379.83,46,1918,13094.66
2021-02-01 12:30:00,0.988959383928742,0.948980881361112,356.2711073299715,-29.17196848554632,32.16739455059907,622.9410694622612,97.51063410616588,1.5214537019142726,346.94981099697293,1758.8519411907232,79.81890905933751,0.2379944767532343,41.49682692695056,0.8441647249597624,34.35699174264401,26.61460609028267,184.14369752611373,11.322236929140248,38.93977196672274,541.4053736084413,59.8864596715119,3.99754136401472,0.5567940013174959,0.1223870974991375,232.31995812826904,0,0,137.11352964487168,0.9455304896820486,19.6,381.53,58.47,99.51,22.54,44.21,55109.46,77,2102,13079.72
2021-09-15 21:15:00,0.8391181284367728,0.9511351793293998,381.8426555661561,-18.98815593572668,28.430974970756523,185.5963454933777,80.06315160879645,0.4674692451104526,166.03240853047623,1671.5359133603124,24.48165149084452,0.2775227483634708,34.946260390982374,0.9289707968836158,32.63045922175699,49.64523748459708,197.023835362782,24.060776348792103,38.53977294630482,1581.0416765285538,49.06505127387351,77.51283457181282,0.9653080039153622,0.202995449488109,294.91605045890617,0,0,113.76240657975944,0.8189134691188737,30.63,380.75,129.66,70.87,89.46,62.3,124171.08,39,1761,12734.43
2023-05-22 03:15:00,0.9901925976514956,0.9200721774670024,361.45489747771694,-14.834662333939349,30.371378892097788,190.04075026088253,91.36361787554551,0.3654513243379147,147.53084477592913,1859.910421585888,27.32993995375808,0.9010761073249184,35.628832244014305,0.8669599146542545,33.89378576429315,29.543607813150462,119.2255027158888,23.220020527657404,48.6548028468054,662.408164050488,48.02947883835047,8.089715892854048,8.01972497929992,0.2075825512385305,216.41367215909284,0,0,190.10972057641467,0.9606958239225064,31.77,411.38,172.65,48.41,70.9,62.37,182027.5,29,1864,14027.56
2021-07-10 02:00:00,0.8704147747541036,0.9142928917170758,213.0054109994821,-19.89072967595664,32.64121563785636,149.7914026132198,59.85210044136368,0.2847010612640302,185.1615305938668,1997.6503318062712,27.642999848441484,0.1858971096202813,42.2761381230536,0.8937977074185346,32.47884407644229,28.03317272427579,132.74660178054546,11.50519477663746,41.292624045638135,791.657099044991,49.444105281076034,4.629424199668078,0.233813827377411,0.9147955647623578,275.9619592135786,0,1,160.99675125603738,0.7322690542350327,24.25,390.39,199.04,91.84,84.45,57.53,189653.61,39,1836,14138.31
2021-04-02 13:30:00,0.8758404916664532,0.9431757801496576,363.7180439004013,-40.265723195229214,34.580370327185314,199.8784056443096,44.65202212923266,0.4151154413089035,102.80368408157253,1755.0153911159064,20.84103275528622,0.2083949059377813,45.067761965000095,0.8734292660339423,31.004462312947776,27.735090359833777,118.32523873892188,-1.2810842078846445,47.21020734425117,1634.7705402429908,52.86165833773429,99.95702842644252,0.8659937243209882,0.2059597050450953,296.00558615350263,0,0,103.1997053851475,0.9904641084687056,24.69,317.02,63.41,43.66,71.72,53.24,95223.29,82,1863,13011.19
2022-11-19 06:45:00,0.9543386273259594,0.9549438935494844,233.05064421163632,-24.360884301914982,29.004824919353325,127.19385522368556,43.41743968241471,1.987242974626393,144.85185361667564,1807.1065337910093,21.57272273908541,0.1756383003659707,36.60453870313686,0.8212257138366447,31.832974983184705,28.41464912905792,143.64915342973674,17.647064730363056,46.35928300771749,759.7769053265674,41.015582896348064,6.2903722319492505,0.8558043815308524,0.1792138631734886,296.15205738712865,0,0,111.17167165423037,0.9456454032321314,25.56,374.7,165.74,19.82,148.73,61.3,40894.87,58,1744,12414.78
2020-09-11 21:30:00,0.9238115781535906,0.4486518096271425,242.33128827060085,-29.497671900588465,49.45011114647953,157.64804109315364,46.55049417244839,0.344138971551863,308.6740997860188,1865.8098226598763,61.42132951586533,0.2980141662102986,48.33618753845158,0.8617208473192853,31.74691715556249,52.10417558009478,122.40926511639516,22.032010519033133,30.32974574589789,1832.9608192136936,55.94271053029219,1.7818106113636178,0.3710108394428029,0.9836450825247248,230.2098795892975,0,1,158.2981392674483,0.7704110731944953,20.18,345.26,179.49,42.8,125.52,50.98,136741.95,17,1924,14033.52
2024-12-31 11:45:00,0.9265907190478296,0.9060718598741042,362.50229589433775,-22.26105247772137,32.74477442593558,659.056422232163,85.28887388537726,0.4173417840186494,194.0854733921597,1759.61842173442,23.14399889944881,0.1755402779358615,45.38822593231533,0.9467053177658588,30.717957454462155,49.093234174488586,444.5444733138566,22.80199205923313,30.90863124156537,1790.0578737457247,50.3416991758418,3.269405951182049,0.7763864929410703,0.1236937252809716,231.5874974615717,0,0,156.05233432578723,0.7545238116138488,29.34,397.46,55.92,77.02,74.46,83.84,50424.16,106,1259,11089.76
2024-05-12 17:15:00,0.9388849485373416,0.9029270542033644,370.321426584068,-34.01973199755483,28.27419402675642,112.35984739932132,48.56818267741398,0.4241734474846005,195.76641685949443,1599.912949500327,64.75608132325597,0.1612482433024432,45.28467369356258,0.9135318500428384,32.6448479341639,27.341806826740047,192.2677818674184,17.729830743188295,34.672476961784106,544.4398920646379,58.56794653645725,6.275033333349574,0.6444200581486194,0.2003441893095063,228.9448375897926,0,1,157.68131174460171,0.8281642570796498,27.55,345.85,167.43,19.88,119.06,71.31,199359.98,67,1634,13228.91
2020-06-01 12:15:00,0.8083998140890876,0.968924275434594,355.4251659541054,-43.07129028752617,28.112639538535376,115.6355110260011,49.97728822806172,0.4962220955739411,162.1188974372888,1739.0781742899069,29.764726523905864,0.7615698463169192,48.57984724365238,0.9381530925296636,34.515935731511426,25.93137572821829,170.94855823816363,18.26064142995133,80.5739941775398,1711.022315149782,52.62181516525309,6.434147052377429,0.1494141423062833,0.1928870240322006,39.43066459358198,0,2,179.78223399919585,0.1512183370393503,22.78,308.61,117.15,26.76,127.93,99.81,166756.63,32,1059,11415.6
2021-05-03 20:30:00,0.8102372492873248,0.9936276828807424,358.68181602440603,-13.209202284156646,28.76842459822288,129.50702245217192,41.730659550087054,0.2866325686416615,132.32374824350822,4926.295446388144,78.18442730889869,0.1813654785334441,40.864261223679705,0.92194502210685,31.044336254899065,29.824352046508,161.03855050133626,17.541026481231768,37.24845487669208,861.3544876379325,41.19697993105994,0.8616807090071976,0.6589656151470484,0.243238609601269,282.0023915687829,0,0,120.33199869649052,0.8379002143030857,17.26,331.45,97.19,94.91,20.85,36.47,181800.32,115,2283,14742.57
2021-08-14 07:30:00,0.1593784503599579,0.5009943572893916,395.1835947401112,-32.08881787795492,29.229189413329934,164.38085332768804,42.40459472557059,1.2058030125005188,122.03863762581337,1827.158208029183,22.77616785363721,0.2203510004840092,43.17877283730405,0.4724991730390672,32.44902379292832,34.36024598769035,174.342475288679,13.381806886572448,33.50394628516449,969.129092627569,42.55609118139748,8.320349141507213,8.210700372332486,0.1082281018067919,275.9563094544555,0,0,156.58895992127705,0.0739076844662344,33.34,316.55,139.95,24.27,26.08,80.72,84765.98,10,1388,11518.21
2023-03-22 21:00:00,0.1177459557948938,0.9724758949087656,395.2511412867219,-34.96341857636547,34.19028796160788,128.19169085278125,48.2712503290126,0.3850290022272052,151.43746674356183,1617.8374057685917,25.72629455309073,0.1624733302773238,33.59345791907774,0.8663272022379007,31.603924304978044,26.14430896638977,199.63062861196707,15.821457802181856,46.10241680131472,826.7372144430025,40.71635186949021,5.671864570286791,0.529739846652276,0.121394412356152,200.85026149443084,0,1,19.003368490723133,0.7050059096988427,32.78,360.66,178.56,77.62,21.25,85.61,103346.77,12,1295,11843.0
2020-09-18 15:00:00,0.8656630724872142,0.998630361366556,206.47981596199665,-42.95661404667212,30.336250272213743,112.34157693573654,44.55151829144388,0.2101378121640751,113.7956745819623,1863.4477945507365,23.40633975427424,0.1925266559021616,48.71446126254653,0.8495832190514224,30.19254350720676,33.16188825180801,170.74939269662707,12.02413028390136,37.42412850805166,1979.004569717996,112.78762477936422,4.501544519958463,0.6406729856794008,0.2243226244189667,234.3139933579638,0,0,25.22439850257076,0.0281299057610433,32.22,377.83,32.26,95.44,39.87,88.66,131915.85,106,1342,12057.19
2020-11-15 00:30:00,0.9314724800961895,0.9996240756335966,366.427659260777,-25.3848624317948,27.77438509459712,117.02205556274136,50.80731659229477,0.228781643686892,164.3074328510669,1925.4617369773653,64.24406112860318,0.1338691257015185,33.42697848488307,0.8523747345784783,31.93810721260196,30.52426094480153,179.95562709946194,15.217934325567324,36.306196557314166,765.7728246875375,54.58991727037191,1.615484912131484,0.6321574752410487,0.2071003637629249,241.5043467679393,0,1,190.98417742427625,0.997198099452434,15.28,313.9,42.93,20.49,35.9,53.63,57830.58,18,1927,13168.31
2021-04-13 06:45:00,0.9653026279212196,0.9295236730423024,368.1508619912229,-28.039769921217083,30.494983375238203,105.72790406280797,56.055226727954846,0.355899411013565,328.9579534711587,1643.6781253628037,25.66558380559768,0.793916207634237,75.89363855574226,0.8613321646137775,32.69602551391722,29.554145911050465,122.93975701465432,16.409226336890477,36.169010875088674,1998.57085875442,40.99455352851864,2.7887629018226368,0.8045157393092036,0.9844679029915826,250.24305543994265,0,0,128.391290053527,0.860610094617187,34.09,341.67,105.63,89.65,139.35,40.14,37980.76,6,2144,13481.68
2021-01-11 04:45:00,0.971915007591401,0.9317138216900032,385.6396637837148,-132.341527351561,30.233518741793816,124.80821392371008,56.60145000008657,0.210083943103314,183.77544166870945,1974.2934189820903,27.239825891152165,0.8675573503706313,37.600057732520725,0.9380121009778032,34.60668728973083,29.87093310211269,157.865256642936,-7.068347630054727,32.497910133754694,701.4846779263812,58.30119064744734,9.418786389976368,0.9351763388881892,0.7149755879607017,202.35135556669923,0,0,5.133526493231656,0.1776598218143804,21.2,375.04,131.7,8.71,128.74,41.34,108936.44,80,2157,14690.38
2022-02-24 17:30:00,0.8358223508952279,0.93894898231608,376.5866118218908,-48.12958460346356,31.530399767642106,604.9403589083798,80.16113610174881,0.2417377354822862,391.4072759142276,1601.3453264022603,25.964137767316107,0.2285541877584711,42.75031503790005,0.9217637615557432,20.4998711141191,30.39087153402156,197.72315287039584,14.455336554515492,49.59698191964992,590.9240871753749,53.683037289728496,1.952494462865712,9.697000282961822,0.264486794264074,37.7947237532789,0,0,128.928570059997,0.783304730138205,35.0,315.49,105.43,28.52,138.6,83.57,197648.78,63,1375,12920.33
2020-10-11 22:00:00,0.884028754479585,0.991458139415222,381.1424179563123,-175.57715776206797,31.217609941512062,199.69750062452005,82.04834382764591,0.3683097197689152,122.03728849392408,1576.784953277349,23.835249114734808,0.2653729237636488,42.90455897341273,0.9044106880098172,23.13019029337699,30.65159419248292,151.9800358059063,-8.797855429990445,83.44984674488673,1865.9084138271205,43.15246473758662,4.547271244035546,0.0674502362547249,0.2908825755603992,268.46303893728395,0,3,166.5575427784883,0.8546042001323038,30.17,328.77,58.9,98.26,55.37,79.95,106510.8,89,1268,11879.73
2020-03-27 08:45:00,0.8664514985274487,0.9788035683694932,362.9301687790309,-24.727698090123624,29.863858369271323,198.9876068935879,91.7804773527116,0.203507608724678,136.9268120319899,1793.498210514339,21.8437236499015,0.903466867828514,34.920265687626994,0.809991836699428,32.5957754787874,31.952518927050004,105.64804316529694,20.46556430835986,45.34448998140856,876.374980721715,54.548196665739255,5.8577500888372604,0.28971802183372,0.2364180309752018,273.50472291068974,0,0,189.72515614776967,0.0223048796531589,18.47,305.3,32.24,56.19,91.07,92.85,175583.54,43,1113,11511.69
2021-10-23 20:30:00,0.8400407557768795,0.9338755784666802,371.35679597019976,-35.30229203582583,30.725689823387714,186.24289221182923,43.16007280431948,0.3034978907859573,170.3973096154714,1679.6892948869377,28.206673729826075,0.2828288452982372,34.000685143713994,0.923112166648543,32.56226329620702,46.19090717867516,448.5763249174935,13.851182254254212,30.8687801885536,510.7547802179468,40.44506627510992,6.933833759383741,0.6381587095478569,0.1433031279848934,284.0938789715841,0,2,188.3260143097624,0.803315793598864,21.57,332.94,173.7,64.4,123.28,35.01,15633.75,34,2220,13024.65
2024-11-24 23:15:00,0.9150316952085632,0.9596867923826912,375.5370007144521,-23.104997427883937,33.44546996322825,190.385709947501,44.69621150187693,0.2881702143151753,114.65205982571854,1670.6306818279154,73.91150912205723,0.8278132297831555,72.087705000846,0.862123053907717,32.22922867668346,28.94198843105688,198.71143193117385,11.142521433458608,31.113439080256,1502.9109479809345,45.55161121937604,8.640713104437026,0.5917706260801844,0.7393349663726394,254.7955702163227,0,0,160.9994676941038,0.8420832677488974,31.91,339.72,169.2,34.8,62.61,68.23,86728.03,6,1623,12186.44
2024-01-25 14:00:00,0.8696439487277902,0.9402744427169192,368.6461771367704,-16.114790155437213,29.68701259939166,185.57447415110715,50.52348348052573,1.795618596537261,122.4761476679279,1585.226811361496,70.62513287760828,0.1175756057602183,36.96164718227392,0.8713027333327887,31.53729488295023,25.98227907130335,171.5289490870227,20.22369479508621,46.7824843479109,917.6057098842998,41.09780545059395,1.7611143257715631,6.801357496726657,0.1550870777747332,216.00970096564657,0,2,9.987074812466917,0.8395643047397309,17.11,405.41,48.34,63.58,85.81,34.36,136374.31,47,2358,14629.26
2020-11-24 19:15:00,0.8898810722736258,0.9302312406120684,245.4909055819459,-25.26565073162013,29.600399798469724,100.72924853332268,99.4697571942641,1.1832642025736342,193.49180057478537,1611.0777157207551,23.620274047842884,0.1502561110630567,42.30049844926968,0.9348194064548588,32.69369888016704,31.319741954220373,186.0228010734828,14.294544377951208,37.417086074953296,623.8439899748556,58.11257102695863,91.1782888097855,0.4450798191490062,0.1501584532196685,227.6191958691787,0,0,115.5985251965403,0.7498087298544314,17.12,306.16,194.32,57.49,14.15,33.07,165688.16,41,2374,15096.0
2024-11-10 07:45:00,0.9525729563684984,0.9087914680395404,249.70710222817792,-40.45919243466049,34.40003501329068,185.0813091239617,42.91731238212473,0.2533874669256572,122.82354499744696,1732.2796063451656,72.3930838475691,0.2514334640940721,85.85438334200133,0.9129254916998158,33.72184586036399,30.021914830191022,146.05081676381687,15.325470457722524,39.90002626625338,924.5371708985082,99.84115341147204,7.833578571503632,0.8091866010223311,0.1830423191819148,258.6976824773515,1,0,159.39920506133825,0.7375168781333071,17.98,366.69,18.79,33.85,60.77,42.97,67001.44,106,2245,13914.9
2021-10-24 17:45:00,0.9919346303041964,0.9324856095666026,386.5633863661604,-33.72450793544024,46.00588792767589,173.41424588443792,40.41098568132092,0.2527271422613841,117.77398644574316,1855.8353733659749,22.495507491182423,0.2897019507725478,34.25180575968662,0.9224296766547988,22.046758138089245,31.251641959560978,132.93405977582356,16.224122590167255,83.05944275039603,515.8034780890044,50.16547528110294,4.234781454418938,0.2718773169710592,0.2241541690325671,203.7308390892088,0,1,12.258849351897023,0.8386002304698553,26.05,304.79,146.97,56.84,38.25,83.95,145575.03,110,1237,11965.73
2021-08-05 08:30:00,0.991263336487897,0.9434752677638388,395.66086621754965,-28.97572116364738,26.51950035607036,630.1042002811705,48.02590720037471,0.2213500280410468,189.06490340643427,4548.890647176632,28.87747550676916,0.8269029599755674,46.17249963549615,0.8190616061748721,30.60879442634844,30.243285602160032,183.7174559891457,19.32500768079281,45.32977579746339,832.7033262165858,50.20464903832533,5.448508926491765,0.0706833089784834,0.1125653861181145,263.5225915106259,0,0,172.63134168874657,0.2920626565969753,29.63,336.52,120.93,70.01,98.69,60.6,47874.8,47,1740,12523.09
2020-01-01 05:30:00,0.8998009476939267,0.4254560303500746,398.7366000064411,-29.78535479454093,57.39668048543828,109.5481067786086,58.426031869552354,1.6223351456990902,185.4920919675862,1714.2157119479416,23.6434126905146,0.1202086841553279,30.15986008259268,0.9184788898985102,32.18208677410788,29.605203493428185,159.7873888565929,11.747998168425587,88.24079052949564,730.0470709826825,51.911966135108095,64.32705456670948,9.30610535915957,0.2058386021775247,260.10473869541863,0,0,185.47436369069635,0.2839828329741116,30.42,408.14,97.6,49.3,72.7,76.73,111567.46,21,1543,11986.58
2023-01-03 14:30:00,0.8987425841981335,0.9071590428800194,359.83162070393087,-39.399645533297445,30.58595574888372,162.08812825989585,58.67326597923287,0.2675192683999822,164.2286617165513,1926.2960030857,21.717617304899864,0.2195485758452554,40.000355579261885,0.5859109077370017,30.74622440445564,30.562632967355235,150.04149787708002,22.60598603303218,31.21920953359544,582.7818790880283,53.145113926198334,8.943462943809088,5.401119464058076,0.1989357828650453,284.54978546950235,0,0,137.56838323390656,0.8799934352679488,30.25,396.48,57.04,98.27,149.78,63.78,60777.81,115,1678,12457.59
2021-06-02 19:15:00,0.8583643692491396,0.9213635079258344,350.1105671917479,-29.472176114412,34.16955808880591,194.0381736643883,50.70676204091004,0.3081909196301551,153.70090352134193,1925.483226441278,21.743990073581497,0.1204952514457443,34.5309447051715,0.9284100253752756,22.13599858830659,33.1256189665994,123.67630302680138,20.006387264229865,43.13586179062039,769.6892230518515,51.44675475344612,90.3656302291942,0.3110693682694267,0.1511857168615338,295.6378728746455,1,1,141.035116069312,0.9836272769013028,16.14,342.43,182.28,21.78,88.05,31.13,106691.04,84,2395,14227.01
